timestamp_s,ego_x,ego_y,ego_speed_kmh,ego_heading_deg,lateral_deviation_m,indicator_state,vehicle_length_m,vehicle_width_m,ego_origin_ref,collision_flag,task_complete
16.2,-109.150496835277,-7.39612566756551,32.1956946007448,266.979527781178,0.398700503345104,none,2.1,1.4,rear_axle_center,0,0
16.3,-109.19743039638,-8.29902463188223,32.835863578736,267.06782602333,-0.249253187843752,none,2.1,1.4,rear_axle_center,0,0
16.4,-109.24384982398,-9.21978176920553,33.4780105311758,267.189463954048,0.0463554370038344,none,2.1,1.4,rear_axle_center,0,0
16.5,-109.288560008279,-10.1585142229479,34.1222443437961,267.3316754949,0.29182459642565,none,2.1,1.4,rear_axle_center,0,0
16.6,-109.326903058357,-11.1154476127204,34.7624952076501,268.03541082649,0.479641656383372,none,2.1,1.4,rear_axle_center,0,0
16.7,-109.350600759215,-12.0905442586452,35.4039189416935,268.860087609899,0.598049694075496,none,2.1,1.4,rear_axle_center,0,0
16.8,-109.362356105241,-13.0836167802316,36.0485814246173,269.757086391226,0.642932616233892,none,2.1,1.4,rear_axle_center,0,0
16.9,-109.359728692557,-14.0946881727711,36.6981679282984,270.616688914963,0.646060811344946,none,2.1,1.4,rear_axle_center,0,0
17,-109.342016346117,-15.1237139177606,37.3506160823133,271.476565775914,0.634206523000916,none,2.1,1.4,rear_axle_center,0,0
17.1,-109.322531526636,-16.1706649655696,37.9405559901878,271.183355745443,0.620681830854039,none,2.1,1.4,rear_axle_center,0,0
17.2,-109.304859710989,-17.2227216455208,37.9636370055006,271.150895939655,0.608999177184921,none,2.1,1.4,rear_axle_center,0,0
17.3,-109.285865498151,-18.2752542102369,37.9376662720344,271.016272527501,0.595996856744285,none,2.1,1.4,rear_axle_center,0,0
17.4,-109.269634460895,-19.3292167635504,37.9644136718411,270.888634265154,0.585765807384016,none,2.1,1.4,rear_axle_center,0,0
17.5,-109.252750250487,-20.3842747040338,37.9860021374274,270.821790995907,0.574887830990842,none,2.1,1.4,rear_axle_center,0,0
17.6,-109.2481352911,-21.4397009207417,37.9909315291296,269.966970894928,0.576281003250918,none,2.1,1.4,rear_axle_center,0,0
17.7,-109.273254211558,-22.4937597382411,37.9382183433181,267.897234765039,0.607399789614199,none,2.1,1.4,rear_axle_center,0,0
17.8,-109.33074757492,-23.5460312520557,37.9853425620306,266.159094866182,0.670882320030235,none,2.1,1.4,rear_axle_center,0,0
17.9,-109.413548384088,-24.5996088838363,38.0977031194594,264.995630124083,0.759679321334735,none,2.1,1.4,rear_axle_center,0,0
18,-109.486330657453,-25.6576157708,38.2048725038122,265.611910937237,0.838483162878115,none,2.1,1.4,rear_axle_center,0,0
18.1,-109.559456006325,-26.7156453829155,38.1799574523852,265.81503307024,0.917630203734687,none,2.1,1.4,rear_axle_center,0,0
18.2,-109.633432375952,-27.7737295463392,38.1961313426652,265.974343556587,0.997628562092487,none,2.1,1.4,rear_axle_center,0,0
18.3,-109.706894147278,-28.8347721808647,38.407429607042,266.12365737922,1.07712917170609,none,2.1,1.4,rear_axle_center,0,0
18.4,-109.779396018974,-29.903942827588,38.6745836836992,266.209915822227,1.15571616628226,none,2.1,1.4,rear_axle_center,0,0
